Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Ireland,IRL,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,28.05755396,28.97862233,29.07949791,29.69396195,30.14119091,31.14330057,31.64893617,32.14809384,32.78873239,32.91167834,30.64027109,29.31246163,30.78742348,30.74416786,33.60964582,34.97039359,37.27714749,34.38071667,35.3880486,35.84525878,36.51762683,37.71845537,39.13743266,36.60593869,37.874608,38.70753221,39.13173709,40.66465275,40.67751486,40.01193215,39.4848787,40.25844076,40.26937737,38.6266432,39.38866543,38.73895315,37.07323782,36.51482062,35.92960167,35.47091456,36.73018412,36.36218036,36.23028741,38.95635602,39.35546128,40.02941569,41.62190807,41.89733997,45.05171987,46.76929663,..
Ireland,IRL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.76,16.44,17.92,18.02,18.06,17.43,16.09,14.08,15.77,15.02,15.57,14.54,11.97,11.69,10.19,7.7,5.8,4.32,3.68,4.22,4.48,4.49,4.34,4.41,4.98,6.77,12.61,14.53,15.35,15.45,13.73,11.86,9.91,8.37,6.71,5.74,4.95,5.62,6.19,4.48
Ireland,IRL,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,19.58874114,19.68420155,19.51766992,19.29409198,19.26835157,19.61284924,19.85215882,19.7596779,19.6271513,19.49045307,19.45508797,19.44654216,19.25254639,18.97099977,18.75584936,18.70113622,18.74929284,18.75445432,18.65564461,18.55866259,18.51768284,18.4716214,18.36933791,18.23113169,18.23617859,18.32060924,18.38151611,18.49997026,18.68409482,18.79168118,18.73942568,18.57968587,18.40377112,18.21557661,18.01691163,17.79242515,17.52168791,17.27543377,17.06467378,16.83587684,16.64254284,16.50375486,16.37014894,16.27223115,16.20988358,16.02385475,15.67553843,15.4685639,15.63743746,16.12502593,16.79677216,17.54960629,18.3102183,19.05079429,19.60092542,20.01735231,20.46015432,20.89494661,21.34748116,21.81158303,22.28067049,22.72382267,23.18670547
Ireland,IRL,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.1,65.344,63.585,64.356,65.13,65.147,65.925,66.634,68.924,70.637,71.585,71.437,71.464,71.69,72.034,74.253,74.859,75.472,74.754,72.961,71.582,71.239,71.25,71.965,71.967,72.121,72.735,72.695,72.957,73.291,71.913,74.546,..
Ireland,IRL,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,57.29,..,..,..,..,56.66,..,..,..,..,54.97,..,..,..,54.09,..,52.4,..,..,..,52.97,..,54.97,54.01,53.33,53.41,53.59,53.17,52.71,52.95,53.2,52.57,53.33,53.92,53.92,54.85,55.44,56.45,57.95,58.98,59.18,59.6,59.69,60.07,61.96,63.17,66.62,65.94,64.09,62.6,61.96,61.64,61.96,61.75,61.82,62.18,61.98,62.16,62.34,61.12,63.3,64.84
Ireland,IRL,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..,..,..,..,..,..,..,..,7.181729652,7.938626017,9.001220479,10.37593946,11.00758681,13.22378216,16.00380793,18.12728899,20.03544823,22.77550823,26.12460007,30.68139638,35.33949328,39.12395754,41.61978043,43.77831978,46.64566702,47.67066323,49.21820126,51.93591527,51.55720689,52.48595566,53.96197719,56.75491543,57.71664499,59.4677658,60.83091759,63.22112224,67.36386345,70.31183641,75.14574024,80.30050258,84.46561177,87.76967904,88.22198825,90.93323582,94.04305975,95.17015466,94.68999667,90.31096443,87.70112581,89.21627708,91.25412166,92.2125809,92.26259045,100,100.7278224,101.8307136,102.9261069,106.6024588,104.9338334,105.6239236,111.2172147
Isle of Man,IMN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18311.36795,18423.49731,21846.01212,23681.65656,26053.02654,27382.7448,28063.19123,28143.74806,28152.21906,28719.55494,29707.00964,30828.30467,32959.00107,35394.20001,39663.50055,44529.06107,46334.3409,48301.99309,50774.9957,53299.43251,55545.05169,58275.57724,62126.78166,66068.1937,68547.37316,69212.00302,70785.76836,71754.66439,77006.49372,80380.8989,84774.41828,84753.45673,90801.10413,93232.58417,95074.37475,95137.2757,86614.11562,..,..
Isle of Man,IMN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.612348351,18.57690079,8.402652294,10.01353079,5.103891703,2.484946053,0.287055108,0.030099047,2.01524393,3.43826603,3.774513288,6.911493916,7.388570221,12.0621473,12.26709809,4.054161006,4.246639006,5.119876943,4.971810979,4.213214051,4.915875436,6.608607939,6.344143261,3.752455348,0.969592019,2.273832959,1.368772356,7.319146957,4.381974834,5.465874906,-0.024726272,7.135576097,2.677808898,1.975479485,0.066159735,-8.958801921,..,..
Isle of Man,IMN,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.1,3.5,3.7,3.1,2.3,2.9,4.6,5.9,7.1,7.4,8,7.7,5.8,3.3,2,2.1,4.1,4.3,4.9,4.7,4.4,3.54,..,..,0.8,0.6,1.6,0.5,0.8,1,1.4,2.42,1.4,1.4,..,..,3.31,..,2.6,1.98,..,2.67,..,..,..,..,..,..
Isle of Man,IMN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,28.34806031,29.08788835,29.33791463,29.54984449,29.94407232,30.52924251,31.01705218,31.34849486,31.73391831,32.24718077,32.87831163,33.40324963,33.71420222,33.97923475,34.2776204,34.54751131,34.73322916,34.78643285,34.73265935,34.62764262,34.42011989,34.19104416,33.84576098,33.33248686,33.14689208,33.30974167,33.21147779,32.68329777,31.99606969,31.35329004,30.78654266,30.37527993,30.06572601,29.72551466,29.32048278,28.91241452,28.43895569,27.80005118,27.12497116,26.50639703,25.94021607,25.61012232,25.54774864,25.54903112,25.60465926,25.72990956,25.82911536,25.9120953,26.06880242,26.3412135,26.71649101,27.45538545,28.60378461,29.75834717,30.7894198,31.77120523,32.59081368,33.21532695,33.75402081,34.22311284,34.67298721,34.94805781,35.35649269
Isle of Man,IMN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,..,..,..,..,..,40.84,..,..,..,..,53.77,..,..,..,..,48.39,..,..,..,..,52.7,..,..,..,..,..,..,..,..,..,57.53,..,..,..,..,58.91,..,..,..,..,63.29,..,..,..,..,62.83,..,..,..,..,63.31,..,..,..,..,84.18,..,..,..,..,..,..
Isle of Man,IMN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.42836261,25.72846843,26.28717155,27.69899663,28.92805267,31.09154491,33.90513066,36.24134756,37.59766386,38.40840743,39.38451393,40.53455437,41.5761776,42.67554679,43.69426107,44.69659361,46.1736714,47.99374245,49.18546803,50.74308482,53.50800803,55.05797392,57.01873242,63.64607448,87.66158647,93.76799002,98.65029033,103.4395247,99.6291495,101.1591112,100.6310682,100,102.2367871,106.3262506,107.708477,109.6472266,109.4208674,..,..
Israel,ISR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25872.23042,26698.23157,27026.48143,27502.57385,27704.0216,29321.3254,28733.94126,28128.84607,28010.60746,28836.51318,29503.90146,30605.156,31880.34505,32337.19771,31852.2672,33048.55459,34247.62328,34491.16011,35348.30685,36035.25775,36206.52222,37109.02182,37953.04046,38744.16044,39591.36876,38176.75434,40802.14162,42594.31887
Israel,ISR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,7.591413397,4.967778452,6.694102502,3.750537256,5.348250042,-2.588105573,-1.357410559,13.83666481,10.64465309,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.192616713,1.229481627,1.761577521,0.732468717,5.837794335,-2.003265992,-2.105855183,-0.420346477,2.948546298,2.314386184,3.732572582,4.166582438,1.433022938,-1.499605866,3.755737023,3.628203129,0.711105773,2.485120083,1.943377094,0.475269155,2.492643711,2.27442978,2.084470629,2.186673573,-3.573037419,6.876926358,4.392360752
Israel,ISR,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,40,26.31578947,26.92307692,30.95238095,29.03225806,31.11111111,31.94444444,32.78688525,34.00286944,36.4556962,37.67697955,31.56185148,28.43353939,27.28401014,27.44280816,30.86917983,35.92633451,32.72692874,30.74833829,29.09165657,30.32790283,34.07497155,37.85419646,36.38652817,32.35709219,33.44618549,33.21051439,33.46755501,34.41584334,34.06132165,30.23075454,29.24395177,29.5766976,30.8026633,33.11158092,33.58815722,30.54220408,27.95642312,27.40195152,28.36203231,28.30909441,29.43861173,28.91842953,29.820571,30.31902656,34.31048661,31.59297984,31.64637176,31.99327521,35.66817706,..
Israel,ISR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,4.47,3.82,3.46,2.7,2.64,3.05,..,3.47,..,3.42,2.78,4.59,4.92,4.81,4.32,5.69,6.33,..,..,..,..,12.24,13.39,14.08,12.74,9.93,8.78,8.46,9.75,10.75,11.18,11.1,11.81,12.89,13.51,13.03,11.34,10.71,9.38,7.7,9.53,8.48,7.14,6.76,6.14,5.79,5.18,4.72,4.14,3.92,3.73,4.17,4.81,..
Israel,ISR,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,8.749235751,9.028332232,9.338550211,9.659345819,9.959730772,10.23175523,10.47578156,10.68337324,10.87039729,11.07615405,11.32574278,11.63182318,12.01965221,12.48049136,12.97780596,13.47701301,13.96695842,14.44337542,14.86936103,15.2102952,15.40927156,15.4772224,15.47453347,15.48043319,15.57387341,15.69503928,15.77145657,15.87203204,16.01980144,16.14677258,16.23758131,16.26870844,16.26479506,16.27054058,16.30750017,16.31851082,16.29785354,16.27719475,16.20959578,16.13777419,16.10870994,16.12607641,16.18368219,16.22150744,16.2255226,16.20071152,16.13267729,16.03788585,15.95692888,15.97512413,16.0893453,16.34848768,16.77149865,17.17859632,17.53194875,17.89678381,18.2996234,18.72835725,19.11837976,19.4309554,19.69026421,19.91679409,20.1130665
Israel,ISR,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.085,66.564,67.16,68.751,69.772,70.191,69.565,69.25,68.561,68.981,69.708,69.552,68.666,69.068,69.604,69.98,70.464,71.079,70.942,70.89,71.249,70.965,71.45,71.548,72.221,72.147,72.044,72.039,71.894,71.564,69.756,70.957,..
Israel,ISR,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,50.15,..,47.75,..,48.1,..,49.69,49.22,49.54,49.78,49.57,53.1,..,..,50.63,50.44,51.4,52.02,58.82,59.02,59.49,60.89,61.72,62.12,61.43,61.03,60.45,60.77,61.35,61.33,60.56,60.88,61.37,61.8,62.22,62.77,62.81,62.87,63.26,63.04,65.26,65.11,65.62,65.55,65.64,65.49,65.43,65,63.41,63.32,..
Israel,ISR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.00066521,0.0007225,0.000786814,0.000847379,0.000893421,0.000880993,0.000957911,0.000941739,0.000928562,0.000943384,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.64596841,61.87375509,66.87692582,71.47679482,75.89841892,77.3864066,78.73890551,82.48673362,82.09976661,82.20430934,83.05664198,84.25860424,84.98306888,86.13463767,89.94110972,91.00911776,92.34556419,95.36513357,97.08506774,97.73475465,100,100.3578807,100.3238931,101.1103831,102.9672452,104.039565,106.2538336,110.9199105
Italy,ITA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9687.647006,10412.90484,10984.31067,11516.17676,11741.37937,12023.41272,12644.32138,13454.27585,14244.52546,15027.85749,15736.18363,15947.72206,16442.65799,17495.28505,18337.16058,17846.97455,19023.50417,19427.91106,19986.06258,21115.91946,21795.25452,21952.88486,22027.35453,22276.81238,22990.29033,23626.74927,24301.14338,25074.26732,26113.35552,26977.93266,27490.63204,27894.24279,28107.85903,27851.12136,28444.41025,29265.08905,29627.48695,30153.77518,30690.91172,31184.61639,32350.90437,32963.67061,32998.20319,32897.39078,33150.47622,33257.7698,33751.70002,34081.09033,33530.36014,31615.27081,32058.17399,32229.45679,31184.55843,30257.62743,29979.91872,30242.38614,30685.6459,31244.2271,31593.48026,32114.29986,29373.44509,31600.70948,32902.66514
Italy,ITA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,7.486418839,5.48747777,4.842052489,1.95553271,2.402046147,5.164163281,6.405677604,5.873594596,5.499179506,4.713420689,1.344280395,3.103489778,6.401805944,4.812013821,-2.673183923,6.592319726,2.125827506,2.872936349,5.653223991,3.217170144,0.7232324,0.33922499,1.132491162,3.202782973,2.768381475,2.854366887,3.181430303,4.144042124,3.310861935,1.900439827,1.468175611,0.765807599,-0.913401722,2.130215476,2.885202351,1.23832837,1.776351224,1.781324374,1.608634731,3.739946533,1.894123995,0.104759514,-0.305508789,0.769317663,0.323656244,1.48515736,0.975922133,-1.615940627,-5.711508383,1.400915343,0.53428744,-3.24206012,-2.9724038,-0.91781388,0.875477402,1.465690444,1.820333852,1.11781662,1.648503393,-8.534686345,7.582577997,4.120020347
Italy,ITA,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,16.47497032,19.69044755,20.69604052,23.74263706,25.98566308,27.47986643,27.0681143,29.35816165,32.8173609,34.1989737,34.96582897,35.88630348,36.18054184,37.52272999,36.43658734,35.93374706,36.02239386,..,..,..,..,..,32.25190365,33.76955823,34.25329587,34.0212817,34.65345462,35.26734286,35.58732389,33.79281411,32.22041866,32.54393045,33.14205984,34.63800563,35.33159061,35.47494384,32.8861737,33.19537571,32.6204815,33.23732215,33.48855514,32.72396083,32.70388705,32.16207163,32.14628982,31.38561752,31.77561771,33.11967881,32.27464271,..
Italy,ITA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,5.44,5.44,6.39,6.37,5.38,5.82,6.64,7.12,7.24,7.64,7.53,..,9.03,8.53,9.4,9.4,10.53,10.72,10.97,10.99,9.78,10.1,9.32,10.21,11.09,11.66,11.86,11.98,12.12,11.68,10.83,9.6,9.21,8.87,7.87,7.73,6.78,6.08,6.72,7.75,8.36,8.36,10.65,12.15,12.68,11.9,11.69,11.21,10.61,9.95,9.16,9.5,8.07
Italy,ITA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,14.52670159,14.76742911,14.95258909,15.07407228,15.25811192,15.51425234,15.81071451,16.14946785,16.47367922,16.82001397,17.23509396,17.6799081,18.09616078,18.46989443,18.86012904,19.22561054,19.55446649,19.89634555,20.24824215,20.55700754,20.58989482,20.40659871,20.11372802,19.64922179,19.30533105,19.45374874,19.90827107,20.37185708,20.8582977,21.34582978,21.82879031,22.26721347,22.74158308,23.28244739,23.81249361,24.42324146,25.05499262,25.59353604,26.09736533,26.61074945,27.15357405,27.68122011,28.19800313,28.67431119,29.1756786,29.78724724,30.32253387,30.61444241,30.77503231,30.97228723,31.15088697,31.59476187,32.27842065,32.94722922,33.64847629,34.24656878,34.74301395,35.16897792,35.57585737,36.10445611,36.65062012,37.19365682,37.87000701
Italy,ITA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.637,60.98,58.874,58.521,58.185,57.976,58.404,58.723,59.407,59.951,60.359,60.777,61.587,62.417,63.163,62.796,62.96,62.667,63.161,62.504,62.224,62.334,63.81,63.699,64.316,64.417,65.303,65.764,65.968,66.061,64.424,64.676,..
Italy,ITA,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,..,51.67,..,..,..,..,..,..,..,..,..,48.22,..,..,..,..,..,50.05,49.78,50,50.11,50.39,49.88,50.15,49.99,50.05,50.41,50.04,50.11,49.86,49.73,50.69,48.67,48.18,47.68,47.27,47.42,47.47,47.76,48.03,48.13,48.29,48.76,49.24,49.68,49.11,49.08,48.75,49.1,48.48,48.2,48.14,49.08,48.79,49.06,48.97,49.5,49.81,49.92,49.89,48.51,48.57,49.1
Italy,ITA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2.969239822,3.051848792,3.228664668,3.501740603,3.728996842,3.885504338,3.972244193,4.082484257,4.153292951,4.321556,4.795158395,5.139395048,5.428895858,6.12046291,7.359635102,8.609528506,10.11225937,11.98071749,13.65142538,15.7607109,19.04142807,22.61878421,26.58633389,30.60000334,33.89312836,37.00270169,39.77361862,42.16372783,44.96778549,47.75461361,52.01149017,55.95465219,58.39881602,60.6681659,62.81731964,65.91122622,68.88225595,70.65072156,72.34819111,73.45955225,74.77623977,77.04464582,79.56735092,82.07197831,84.26345088,85.95761635,87.78409012,89.96025312,92.11993202,93.66647733,94.07520087,95.58715584,97.06617728,98.1801186,99.07673995,100,101.13435,101.8689325,102.9570272,103.9228817,105.5557501,106.1856092,109.3818218
Jamaica,JAM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,3971.268227,3993.922079,4172.932037,4351.754659,4812.56269,4860.138186,5648.070973,5255.863466,4958.236662,4875.880045,4490.314025,4319.527687,4264.172759,4166.002778,3875.329662,3920.502422,3941.684328,3957.24818,3842.328119,3683.772625,3714.485939,3971.14986,4096.43177,4355.94876,4503.504728,4682.562752,4729.604458,5123.462159,5141.814551,5209.816616,5155.564916,5052.761222,4893.407241,4907.147344,4920.070849,4961.172529,5035.635843,5195.086658,5238.174501,5259.644859,5386.378458,5440.12556,5375.762335,5121.33915,5025.494175,5089.605885,5033.359277,5035.129286,5049.081078,5077.551636,5132.227495,5172.916733,5264.197143,5307.511041,4770.770288,4977.415271,5187.050043
Jamaica,JAM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,0.570443788,4.482059333,4.285299183,10.58901678,0.988568858,16.21214782,-6.944096641,-5.66275754,-1.661006162,-7.907619064,-3.803438622,-1.281504181,-2.302204603,-6.977266488,1.16564948,0.54028548,0.394852838,-2.904039777,-4.126547465,0.83374618,6.909810009,3.154801868,6.335196204,3.387458779,3.975970584,1.004614536,8.327497666,0.35820294,1.322530491,-1.041336078,-1.99403354,-3.153799965,0.28078807,0.263360854,0.835387962,1.500921685,3.166448471,0.829396049,0.409882445,2.409546701,0.997833755,-1.183120223,-4.732783354,-1.871482683,1.275729482,-1.105126996,0.035165569,0.277089053,0.56387602,1.076815428,0.792818277,1.764583024,0.822801591,-10.1128523,4.331480446,4.211719555
Jamaica,JAM,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.19935119,33.25219045,40.87122801,34.99043671,36.29940356,35.54627977,37.93512208,35.74116572,38.51854622,39.76851497,39.42002214,36.25678737,38.88044253,38.75263787,38.7809888,40.01100456,40.5244205,39.55860699,40.46580801,40.81205353,43.14577449,43.49811457,37.4049716,37.69008835,37.982095,32.9366126,34.12008195,33.34627614,31.94558432,28.12929519,27.45484858,29.59793061,33.23860639,..,..
Jamaica,JAM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,17.58,..,..,23.18,22.11,20.5,19.65,21.81,..,23.72,..,35.51,25,26.7,..,..,33.39,..,..,23.03,..,15.72,15.74,15.75,16.32,15.34,16.23,16.01,16.35,15.5,15.74,15.54,14.93,14.19,11.73,12.21,11.26,10.32,9.75,6.67,7.31,7.63,8.03,8.69,9.7,9.05,13.51,8.63,7.4,5.47,4.99,6.5,5.19,..
Jamaica,JAM,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,7.822974496,8.220017315,8.576346994,8.93489363,9.356735631,9.833648291,10.35790272,10.94063689,11.51738755,11.99949953,12.3583181,12.64944898,12.8486012,12.936052,13.01419014,13.10730629,13.23494043,13.42536559,13.61541782,13.72869572,13.73791973,13.65821361,13.5215619,13.33138377,13.12230823,12.95158944,12.82082141,12.72158346,12.63277176,12.53829058,12.42408886,12.26596819,12.01050845,11.68097774,11.35891827,11.04990908,10.76394842,10.50665367,10.25345404,9.983507669,9.699194067,9.412796391,9.135988986,8.889278981,8.697736625,8.576300819,8.510773683,8.484231564,8.491896958,8.533044961,8.602684235,8.693586724,8.785446166,8.853992129,8.871743935,8.915895465,9.041472777,9.180110254,9.334173043,9.534187814,9.764484552,9.98570083,10.24445672
Jamaica,JAM,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.546,75.242,74.913,74.526,74.099,73.623,73.104,72.553,71.962,71.079,70.372,69.648,69.154,68.685,68.5,68.227,67.95,67.647,67.326,64.919,63.217,63.973,63.925,65.126,65.845,68.997,68.463,69.243,69.126,70.801,68.658,71.001,..
Jamaica,JAM,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,68.71,..,..,..,..,..,..,..,..,..,57.55,..,..,..,69.3,71.23,70.7,..,71.84,..,53.47,72.43,73.73,..,..,52.71,..,..,57.6,..,69.41,53.49,..,..,68.01,69,67.8,66.6,65.34,64.5,..,62.9,63.7,61.87,64.26,..,..,65.1,64.62,62.53,60.8,60.84,60.67,60.89,61.2,63.15,63.17,63.73,63.14,64.35,62.2,62.84,..
Jamaica,JAM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,..,..,..,..,..,..,0.185050652,0.192900096,0.198175551,0.206311967,0.217093677,0.232121846,0.220734383,0.279115407,0.365881666,0.44177541,0.490950006,0.552252461,0.699014127,0.809017586,0.95697081,1.036632341,1.122826127,1.313264139,1.784978056,2.294211704,2.910462712,3.225450292,3.614296925,4.061357309,5.081452725,7.309277844,11.69745644,17.87446204,23.43471501,29.33718209,34.87372673,38.22463823,42.26692142,45.1901274,49.97444246,53.87613179,58.77015794,65.60163349,74.03708482,82.52820845,89.83046356,100,113.5468095,126.782399,139.2200505,147.289507,156.9692315,170.1794726,181.972936,194.0838512,203.1362543,216.4412053,227.2486366,234.4808315,242.5489775,260.5641177,296.7919322
Japan,JPN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6260.67597,6952.109597,7501.445444,8055.041395,8902.495553,9319.706558,10217.41421,11232.9061,12537.88089,13935.68627,14114.31582,14456.8212,15455.13694,16463.27917,16046.78468,16333.67482,16801.92503,17370.61655,18120.72843,18953.33391,19334.37474,20011.82925,20525.29585,21122.96484,21912.15186,22898.99424,23527.71252,24503.08457,26026.86488,27199.93997,28422.21312,29308.27409,29462.65397,29232.43979,29466.75525,30171.16379,31046.17015,31276.19308,30795.08889,30636.26612,31430.63113,31476.05207,31416.12418,31830.21758,32515.1158,33098.54747,33531.51856,33990.03603,33557.6454,31651.08377,32942.20208,33011.13423,33518.44494,34239.88625,34386.90586,34960.63938,35242.19938,35861.97285,36138.52908,36043.7844,34603.26506,35507.57859,36032.39444
Japan,JPN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,11.04407304,7.901714421,7.379857063,10.52079209,4.686450016,9.632359631,9.938834499,11.61742815,11.14865732,1.281813787,2.426652357,6.905499722,6.523023597,-2.5298392,1.787835642,2.866778098,3.384680715,4.318280115,4.594768307,2.010415857,3.503886294,2.565815419,2.911865413,3.736156479,4.503630615,2.745615247,4.145630588,6.218728553,4.50717016,4.493661204,3.117494633,0.526745036,-0.781376228,0.801559685,2.390519558,2.900141234,0.740905953,-1.538244076,-0.51574059,2.592891087,0.14451169,-0.190392014,1.318091962,2.151723329,1.794339801,1.308127183,1.367422326,-1.272109949,-5.68145234,4.079223048,0.209251803,1.536786659,2.152371066,0.429381123,1.668465117,0.805362825,1.758611802,0.771168471,-0.262170829,-3.996581849,2.61337631,1.478038986
Japan,JPN,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.83988717,36.39611499,35.01653141,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
